"popid"	"lower_cdl"	"med_cdl"	"upper_cdl"	"order.x"	"lower_r"	"med_r"	"upper_r"	"lower_s"	"med_s"	"upper_s"	"lower_b"	"med_b"	"upper_b"	"lower_w"	"med_w"	"upper_w"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"	"day"
"58"	"hou. CC.Laodelphax.striatellus"	12.0964938576479	13.0630421023067	13.9594161103514	"Hemiptera"	0.769984918063908	0.846848772702895	0.900912300772012	0.249057258438648	0.24974713892628	0.250146143214874	0.192206769788833	0.211457263713787	0.225024480791452	0.0247680586022133	0.0382452916855232	0.0573743450958055	228.295156883208	244.456724082595	269.352763290071	"hou"	2016	"3"	"Asia"	"Laodelphax"	"striatellus"	"global average"	43.89	125.32	6	356
"59"	"hou. HN.Laodelphax.striatellus"	12.0088754979954	12.2965084923183	13.8129804936113	"Hemiptera"	0.137039989439567	0.167694229197898	0.19636775591625	0.12027792825402	0.132410352732361	0.145239760904364	0.017104954768132	0.0221245373583464	0.0280025645527847	0.101903382661437	0.109980794656093	0.119570806035169	175.571332981027	224.86579805487	271.65328726579	"hou"	2016	"3"	"Asia"	"Laodelphax"	"striatellus"	"global average"	21.02	105.85	5	356
"60"	"hou. JY.Laodelphax.striatellus"	12.0139761628962	12.0792970382591	12.4537701514628	"Hemiptera"	0.633455298917962	0.683881028874971	0.734277321230063	0.2390915478462	0.24252753070084	0.245193801859292	0.15169868188608	0.165866993042914	0.179895415782799	0.0650645943864711	0.0766414931782432	0.087783298610727	268.480589836704	270.80167785064	270.983134387226	"hou"	2016	"3"	"Asia"	"Laodelphax"	"striatellus"	"global average"	32.51	120.15	6	356
"61"	"ichijo.HA.Drosophila.lacertosa"	13.1858575502779	13.2956403962684	13.4084790256879	"Diptera"	0.540266585301255	0.6384858737653	0.713332182383578	0.24867501480438	0.250026365045821	0.250168662834227	0.134952206264242	0.159520260668825	0.178403154088959	0.0717097720455977	0.0903286760697896	0.114823419314703	239.195677550884	241.506258285599	243.745254460422	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	41.768819	140.728831	6	316
"62"	"ichijo.MA.Drosophila.lacertosa"	12.930857223364	12.9957551469013	13.0454435388201	"Diptera"	0.573305727739222	0.6800834550629	0.756125517396735	0.244965480258644	0.247768250920521	0.24959540779749	0.141734621157099	0.168139067493597	0.188204508908685	0.0606996970306721	0.0791402289835469	0.105624820515818	246.945490129109	248.116362722663	249.517701850351	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	41.429167	140.111111	4	270
"63"	"ichijo.MM.Drosophila.lacertosa"	12.0159743882364	12.1308060428462	12.2124207665448	"Diptera"	0.364014429316056	0.585805537542011	0.696298342316948	0.246117373937742	0.249626574775969	0.250138215962897	0.0895563431806854	0.146200124351617	0.173216531484748	0.0754537919582477	0.103367656524312	0.156512819042478	263.909641991246	269.681704939366	269.991679698267	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	41.197028	140.429889	6	281
"64"	"ichijo.MY.Drosophila.lacertosa"	11.9077948932026	12.236629904544	12.4994287464322	"Diptera"	0.280927190538589	0.401939944875232	0.673955438509163	0.193129535076932	0.218034610418543	0.249765006369458	0.0569844712021906	0.0870655742874814	0.167793672274022	0.081382793345776	0.127829723681174	0.15697652331515	257.945209332635	259.453525119827	271.238430157414	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	39.641389	141.957222	4	282
"65"	"ichijo.OM.Drosophila.lacertosa"	12.2517823140424	12.362813638732	12.4865551455436	"Diptera"	0.403040882286008	0.450151986065815	0.495358493897395	0.222562811685151	0.2284084191273	0.233396195887793	0.0907839437030194	0.10271455079081	0.114671002267325	0.116445901819337	0.125370288694072	0.135517826317693	259.012448277384	259.113525740489	260.467205721967	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	41.52675	140.907333	7	316
"66"	"ichijo.ON.Drosophila.lacertosa"	13.4828536474703	13.5036849178048	13.5461201541822	"Diptera"	0.735577111626853	0.813403817689661	0.874012766613857	0.249593855758467	0.250124552503677	0.250207081277434	0.183879746069711	0.203396091483801	0.218552782301734	0.0314808606840685	0.046672291215099	0.0660964524916829	239.300564099115	239.990774353131	240.26533678888	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	44.16666667	141.662758	6	311
"67"	"ichijo.SA.Drosophila.lacertosa"	13.3954706895911	13.4727713003609	13.492305622042	"Diptera"	0.619932476782243	0.681752953606288	0.731230242279979	0.24004579368079	0.24325367657927	0.245964617937152	0.150319004724467	0.165675594215502	0.179274397740666	0.0657893626296138	0.0773258113353038	0.0922159925579316	238.010218730849	238.143248934536	239.610912950735	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	43.061944	141.354167	5	270
"68"	"ichijo.WA.Drosophila.lacertosa"	13.5199289844344	13.7060399240184	13.7790984494993	"Diptera"	0.726890381243122	0.804601558602638	0.862934482687625	0.249360306879716	0.250135035503096	0.250209277681876	0.181499627361375	0.201217381139558	0.215875305443813	0.0342757882253175	0.048871240619201	0.0681891675004474	235.384214740753	237.034862621397	240.595524523586	"ichijo"	1986	"8"	"japan"	"Drosophila"	"lacertosa"	"accurate"	45.3975	141.700881	6	270
"69"	"ito.EN.Orius.sauteri"	14.4217048631201	14.4887200252161	14.5111341597358	"Hemiptera"	0.709008561525134	0.818070695747317	0.900743430827052	0.246430821670582	0.249184298747382	0.250164016560252	0.175837883189181	0.203662291899941	0.225030219589093	0.0248090459913255	0.0453385910750583	0.0722974407614902	216.950930011437	217.051599160598	218.586790091258	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	44.066667	143.533333	6	270
"70"	"ito.HA.Orius.sauteri"	13.2534247849405	13.3842574040019	13.4910596857098	"Hemiptera"	0.639977997367871	0.765378116718114	0.858992226724191	0.248224206519911	0.250021562976216	0.250204957534995	0.159560430728262	0.19122232058736	0.214858981254547	0.0352680412497154	0.058624123275865	0.0899088731237729	234.015040234264	234.96377628107	239.616811324421	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	39.388611	141.116944	7	294
"71"	"ito.KU.Orius.sauteri"	14.0723638758873	14.339378560883	14.4727436366017	"Hemiptera"	0.726595717454378	0.84132760820764	0.924090903763491	0.248952771145499	0.250114704292938	0.250223539749881	0.18110651588191	0.210290597760542	0.231185080947344	0.0189923498103186	0.0396714491357633	0.0682492292859041	216.197093688892	221.824041854051	227.585127384749	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	43.733333	143.733333	6	270
"72"	"ito.ME.Orius.sauteri"	14.4957655767963	14.5105105188854	14.5580562795463	"Hemiptera"	0.82797784344034	0.92154370063325	0.974439385519601	0.249392460376975	0.250165008687456	0.250239689864556	0.206780280781044	0.230506667775163	0.243828947405525	0.00639635079350741	0.0196191621533612	0.0429865177114518	212.763904191881	213.952575118164	214.04470683462	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	42.916667	143.05	6	243
"73"	"ito.MO.Orius.sauteri"	14.0189397073066	14.1744646650721	14.4583798020948	"Hemiptera"	0.531701072614471	0.659027467073771	0.796530830786198	0.241248876906922	0.247641990136887	0.250122454846957	0.129538225761005	0.162919771464002	0.19894764266011	0.0507415746945023	0.0843401686741121	0.114560723545397	212.293514313655	218.858661115666	224.87751021666	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	42.1	140.583333	6	270
"74"	"ito.SA.Orius.sauteri"	14.0765456730355	14.2982482423863	14.4617105696169	"Hemiptera"	0.804438721107801	0.89128317120712	0.950614554736018	0.248919110194338	0.250078738385172	0.250231537205714	0.200449816296503	0.222831881650491	0.23785140138833	0.012355603708441	0.0271826168163212	0.0487568155329328	215.351598763305	220.944583822363	226.528180877066	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	43.061944	141.354167	7	291
"75"	"ito.TU.Orius.sauteri"	12.7322134980032	12.9046279629269	13.0961729525018	"Hemiptera"	0.450118306567772	0.577332508825427	0.676463163541719	0.241427748708772	0.247475843664628	0.250091674336062	0.11130026538551	0.142411734408163	0.168006226610488	0.0802506027536893	0.104285211914213	0.136419951077795	241.215517774667	246.351048184196	251.000775466441	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	36.080556	140.114722	7	297
"76"	"ito.WA.Orius.sauteri"	14.8321111078595	14.9418362440097	14.9907287004027	"Hemiptera"	0.828431232002649	0.917465331687539	0.972215942886854	0.249696756308426	0.250186578061966	0.250238764465143	0.206954028203868	0.229480998105457	0.243274507008855	0.00695235329215841	0.0206462007690199	0.0428685394723743	207.009731357123	207.201414937198	211.073056671802	"ito"	2000	"8"	"japan"	"Orius"	"sauteri"	"accurate"	45.3975	141.700881	8	289
"77"	"jordan.33.Aedes.sierrensis"	9.89758444995705	12.3937568934524	13.5296843766977	"Diptera"	0.00456627131782975	0.0721322525821292	0.168723991322578	0.10672003599999	0.150444132759856	0.206220521877608	0.000735528866836759	0.0104416599024415	0.0284411188399977	0.0983702757781547	0.137891478263041	0.192010198657753	220.828801838824	259.013494544908	340.065657416055	"jordan"	1978	"5"	"US"	"Aedes"	"sierrensis"	"global average"	33.363484	-116.836394	6	356
"78"	"jordan.36.Aedes.sierrensis"	12.0053611724267	12.3472995702633	12.9186924957698	"Diptera"	0.301215918861905	0.472698786244335	0.627025042586662	0.226554424279384	0.241217876228776	0.249192775615505	0.0720658017250256	0.113362920860378	0.153318056110044	0.0910266065380798	0.126234111936829	0.168964804412401	243.783631662373	256.698798377716	269.501706651472	"jordan"	1978	"5"	"US"	"Aedes"	"sierrensis"	"global average"	35.944167	-121.083333	6	356
"79"	"jordan.39.Aedes.sierrensis"	12.0662375872679	12.4870904068465	12.9199774658702	"Diptera"	0.457385484951499	0.66896713429899	0.834272160017403	0.237049720620953	0.247798413147584	0.25015205549008	0.110657777139896	0.165076152260782	0.208153323020211	0.0413265155009751	0.0816731931143169	0.132007210562001	246.737772530408	258.128892202938	269.319978488895	"jordan"	1978	"5"	"US"	"Aedes"	"sierrensis"	"global average"	38.89	-121.08	4	294
"80"	"jordan.42.Aedes.sierrensis"	13.025839312052	13.2655615103882	13.8945841232521	"Diptera"	0.774206900880419	0.907412963796634	0.97355693580754	0.249030120786236	0.250152382058333	0.25023890578212	0.193105273509528	0.226910768943473	0.243619035479943	0.00661719599165477	0.0231576311643051	0.0563667884396477	225.788566606724	237.107321323866	247.687315366523	"jordan"	1978	"5"	"US"	"Aedes"	"sierrensis"	"global average"	41.726667	-122.6375	7	356
"81"	"jordan.45.Aedes.sierrensis"	13.0804892483771	13.5361439365424	13.9656260610644	"Diptera"	0.321820214645942	0.549498682592767	0.771344322707651	0.197461795270441	0.234521481478255	0.248015778059491	0.0644991279060415	0.128631625995445	0.190621296688754	0.0565949934315201	0.105332974492333	0.139529382312203	229.556525321177	239.306186893331	249.367091541003	"jordan"	1978	"5"	"US"	"Aedes"	"sierrensis"	"global average"	44.384444	-123.110278	4	290
"82"	"kato.Fuchu.Atrophaneura.alcinous"	14.0855695996165	14.505188127724	14.9105251019066	"Lepidoptera"	0.829332848437888	0.946198764423364	0.991861688069869	0.249262480643226	0.25020354726072	0.250247546610826	0.206935852864426	0.23672322555325	0.24820994764181	0.00203659701084742	0.0134598321431645	0.0425031094478655	174.01873671506	192.750612999545	210.940302417931	"kato"	2005	"6"	"Japan"	"Atrophaneura"	"alcinous"	"global average"	35.668969	139.477669	5	270
"83"	"kato.Ishigaki.Atrophaneura.alcinous"	12.06968809215	12.4829522706029	12.9128424850101	"Lepidoptera"	0.656410355915455	0.860808099869647	0.969035467914021	0.241682090306464	0.249457934917711	0.250234498771564	0.159292173388978	0.214662369011182	0.242464490038768	0.00774830781339583	0.0347202799955002	0.082842247984869	229.227462425575	249.964531536994	270.801119189074	"kato"	2005	"6"	"Japan"	"Atrophaneura"	"alcinous"	"global average"	24.340556	124.155556	5	272
"84"	"kato.Kashihara.Atrophaneura.alcinous"	14.0806986277009	14.4935501539798	14.9145686719247	"Lepidoptera"	0.76945370478076	0.908923389026635	0.977781403177887	0.247831595512863	0.250086001851168	0.250241102466529	0.191062907236268	0.227220491661837	0.24468156246129	0.00556007207555763	0.0227749273474866	0.0572162390453876	174.096182780612	191.016910511279	207.993430879407	"kato"	2005	"6"	"Japan"	"Atrophaneura"	"alcinous"	"global average"	34.509444	135.7925	5	270
"85"	"kato.Kiire.Atrophaneura.alcinous"	13.0514630670222	13.5326720350322	13.9866942091068	"Lepidoptera"	0.0365580203846647	0.107692579400163	0.18287629410484	0.0735363457166959	0.111197899749458	0.149875058997253	0.00345196926050238	0.0116354900221734	0.0258284648200613	0.0683802925626147	0.0985705826395152	0.13077057259151	197.964157428014	218.140124165345	238.077278973892	"kato"	2005	"6"	"Japan"	"Atrophaneura"	"alcinous"	"global average"	31.374278	130.542917	5	271
"86"	"kato.Yamagata.Atrophaneura.alcinous"	14.9806224928726	15.020336264765	15.1758806239175	"Lepidoptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"kato"	2005	"6"	"Japan"	"Atrophaneura"	"alcinous"	"global average"	38.255556	140.339722	5	270
"87"	"kato.Yokosuka.Atrophaneura.alcinous"	14.0675362938334	14.4811236152681	14.9148530287194	"Lepidoptera"	0.764244007200532	0.896178695440445	0.967498360683175	0.248607244722466	0.250096307106149	0.250235879177152	0.190532543878321	0.224070859416523	0.242097163935596	0.00813141598615219	0.0259523778580428	0.0587721606311849	174.132651650958	192.133679276805	209.949536924616	"kato"	2005	"6"	"Japan"	"Atrophaneura"	"alcinous"	"global average"	35.281389	139.671944	5	270
"88"	"kimura.IW.Drosophila.auraria"	11.8499992461339	11.980816816275	12.0150707677092	"Diptera"	0.499886868117265	0.606016955073589	0.705388877809285	0.233662855438938	0.242290904861396	0.247332246832563	0.117676635440219	0.146750016368383	0.173734790356014	0.072622791805177	0.0954122923179062	0.117988023738758	269.896091774132	270.077410690879	273.577899640587	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	38.11	140.87	7	324
"89"	"kimura.IW.Drosophila.subauraria"	13.1601626682154	13.5101540115446	13.6243466945472	"Diptera"	0.430478833991471	0.609389931266068	0.743275250376957	0.232719176818674	0.244594000699053	0.250144284095529	0.104148843580281	0.148411749130295	0.18475200742411	0.0636284711643423	0.0948964416050456	0.139192198580303	219.910006007256	231.900918311099	240.125602071986	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"subauraria"	"accurate"	38.11	140.87	6	324
"90"	"kimura.IW.Drosophila.triauraria"	12.506682823933	12.5308421506451	12.6371368337505	"Diptera"	0.428610744872795	0.536883393777827	0.628263955477925	0.222946323497614	0.234822810200216	0.242582185953066	0.0975069703910933	0.125851451452793	0.151286960766537	0.0892270420398757	0.108320632709996	0.130849084015544	254.843800901271	257.83683805128	257.989710711908	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"triauraria"	"accurate"	38.11	140.87	5	324
"91"	"kimura.KG.Drosophila.triauraria"	11.797564699025	11.9550625680235	12.0872726615961	"Diptera"	0.554689583522133	0.68294990707398	0.769443300930086	0.246488378890568	0.250010796074015	0.250187135941102	0.137346143769594	0.170584100739637	0.192471266521882	0.0576794506763404	0.0791986867543439	0.11029603411649	268.289680631028	272.527309753332	277.599125562121	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"triauraria"	"accurate"	31.58	130.54	5	356
"92"	"kimura.KO.Drosophila.auraria"	12.4972198021756	12.7477196622126	13.0423225685327	"Diptera"	0.287884609988304	0.379013582874049	0.530787685810136	0.191169778988351	0.218933838360981	0.242473089123396	0.0573714022608545	0.0825834984611324	0.128150553306712	0.112894042285033	0.132781531742274	0.153559739053439	249.352358894775	255.148187769717	260.034149529669	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	44.76	142.26	6	310
"93"	"kimura.KO.Drosophila.subauraria"	13.0135213624944	13.0393350007248	13.1201715133251	"Diptera"	0.428013064830304	0.503610070233955	0.578632876756276	0.231715075465134	0.23891120249921	0.244084151938363	0.100533872690354	0.120210721901988	0.139879836354283	0.101844969287924	0.118407237565508	0.135107551326052	248.169778326965	249.810789593127	249.983336183722	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"subauraria"	"accurate"	44.76	142.26	7	310
"94"	"kimura.KT.Drosophila.subauraria"	13.0210986969809	13.0620967820654	13.1725730681996	"Diptera"	0.874117514462596	0.962879258799916	0.993321198769017	0.249647376245362	0.25022923563686	0.250248151263947	0.218208948541415	0.240925020143152	0.248576820364181	0.00167135915932358	0.00928844478574436	0.0314505190852914	240.880441452165	245.647295611013	245.975877397579	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"subauraria"	"accurate"	39.3	141.11	5	321
"95"	"kimura.MY.Drosophila.auraria"	11.4835949484744	11.7610959363228	11.9756974100871	"Diptera"	0.139769562045816	0.22673645395007	0.332267121083086	0.203269900252965	0.222896589730228	0.237218789108092	0.0300099991027097	0.0503549299624545	0.0755425193041868	0.149585685325469	0.171324458023311	0.192722709231855	271.317568901556	278.544699224584	285.855214243854	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	31.92	131.44	4	356
"96"	"kimura.OI.Drosophila.auraria"	10.1244940260757	11.3147204057171	11.4837265517868	"Diptera"	0.222863016027268	0.446897784271047	0.70126292812043	0.168534416540685	0.223259901181922	0.246085640554116	0.037696094990614	0.0995978804806341	0.172215338102642	0.0734485114849704	0.122498589078268	0.141213854299173	285.18988237898	313.449393244984	343.434786224266	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	33.25	131.65	4	345
"97"	"kimura.OI.Drosophila.triauraria"	12.2135599013933	12.3572585206481	12.5095476257021	"Diptera"	0.371648632138037	0.608742109895561	0.748880612309008	0.245076188879136	0.249717204442342	0.250175339149292	0.0922264757827551	0.151578065783981	0.187332732176276	0.0627936319901983	0.0974268239461759	0.156626391193653	255.830461311919	260.18754629056	264.916869299765	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"triauraria"	"accurate"	33.25	131.65	6	345
"98"	"kimura.ON.Drosophila.auraria"	13.1621859020969	13.4416298724587	13.4857373696005	"Diptera"	0.492605564175364	0.671231680512723	0.778867610708581	0.242712163855423	0.247554529450789	0.250127036406224	0.122911656787396	0.165376049719243	0.192718882971194	0.0547847688622087	0.0810532484591635	0.12647395766867	237.027549161461	238.501259963987	247.346349237794	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	41.97	140.67	6	315
"99"	"kimura.ON.Drosophila.subauraria"	14.003436368633	14.0248854519621	14.1188731956837	"Diptera"	0.685100290731758	0.849801684633494	0.936884395389224	0.246514127059555	0.250079459396033	0.250227870355687	0.169047498903385	0.212507916705805	0.234405845369693	0.0157926706762179	0.0375450936265476	0.0778450053757225	222.884848789484	224.899941891803	224.995571245439	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"subauraria"	"accurate"	41.97	140.67	7	315
"100"	"kimura.ON.Drosophila.triauraria"	13.5120066596113	13.5577802256436	13.8702009085059	"Diptera"	0.396057318152914	0.469625549664853	0.54468227646678	0.212512899035741	0.222484571893442	0.232394810449876	0.0862340939924725	0.1042668978014	0.125701661476578	0.104943491439105	0.117354527759158	0.133817542708856	225.468512681725	232.122924955299	236.967617854956	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"triauraria"	"accurate"	41.97	140.67	5	315
"101"	"kimura.SP.Drosophila.auraria"	12.471652180681	12.4974601855527	12.5114861181118	"Diptera"	0.82190572668981	0.901827788887071	0.954908868822092	0.24950711507396	0.250190012025815	0.250235620158151	0.205213015236833	0.225606515205999	0.238939109723579	0.0112805007581878	0.0245584194146122	0.0445306153316563	258.868879887052	259.006196653204	259.444448417268	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	43.07	141.35	5	313
"102"	"kimura.TS.Drosophila.auraria"	11.7066584660697	11.9163432182093	12.14667049422	"Diptera"	0.427913674503415	0.565285225500918	0.681562002360719	0.238468760383688	0.247958725507671	0.250134126744418	0.10315580505408	0.140011121590705	0.170224743778606	0.0795139401038983	0.107497477133464	0.138311015539574	266.037897277936	272.088440295685	277.570890176986	"kimura"	1984	"7;0;4;4"	"japan"	"Drosophila"	"auraria"	"accurate"	36.32	139	7	330
"103"	"kimura_1988. KS.Drosophila.auraria"	11.4822255884138	11.9375540870143	11.9955701997576	"Diptera"	0.404726020529334	0.530712387561163	0.648770738124	0.22190806335337	0.235639787029579	0.244629654968337	0.092291234502277	0.124688942086435	0.15670104409233	0.0848822427153724	0.110100744871164	0.137031554507002	271.006369316084	271.212586709392	283.394485999951	"kimura_1988"	1988	"4"	"japan"	"Drosophila"	"auraria"	"global average"	31.596536	130.55711	5	356
