set,id,PY,region,pops_left,genus,spec,order,pop,degN,degE,nmethod,perc,n2,dl2,n_sloped,larger2sl
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,93.7104520473,75,10,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,89.7628360648,75,11,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,70.1237807595,75,12,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,50.9531118483,75,13,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,4.14764569,75,14,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,7.6947071347,75,15,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,HRS,40.603153,140.463789,global average,24.356092489,75,16,3,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,39.6713615023,75,9,2,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,69.014084507,75,10,2,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,39.6713615023,75,11,2,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,15.7276995305,75,12,2,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,15.7276995305,75,13,2,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,5.6338028169,75,14,2,n
newsearch,shimizu,2001,japan,4,Orius,sauteri,Hemiptera,TKB,36.080556,140.114722,global average,6.8075117371,75,15,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Yokokawa,36.324,138.7236,global average,58.904109589,25,12,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Yokokawa,36.324,138.7236,global average,17.8082191781,25,13,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Yokokawa,36.324,138.7236,global average,4.1095890411,25,14,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Yokokawa,36.324,138.7236,global average,1.3698630137,25,15,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari,35.610556,138.94,global average,40.2777777778,25,12,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari,35.610556,138.94,global average,15.2777777778,25,13,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari,35.610556,138.94,global average,0,25,14,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari,35.610556,138.94,global average,1.3888888889,25,15,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari2,35.610556,138.94,global average,59.7222222222,25,12,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari2,35.610556,138.94,global average,36.1111111111,25,13,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari2,35.610556,138.94,global average,6.9444444444,25,14,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Hatsukari2,35.610556,138.94,global average,0,25,15,3,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Sagamihara,35.571389,139.373333,global average,80.8219178082,25,12,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Sagamihara,35.571389,139.373333,global average,63.5029354207,25,13,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Sagamihara,35.571389,139.373333,global average,-3.1311154599,25,14,2,n
newsearch,shintani,1999,japan,4,Psacothea,hilaris,Coleoptera,Sagamihara,35.571389,139.373333,global average,-1.3209393346,25,15,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,99.5689146097,90,13,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,99.6072989252,90,14,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,88.8478800047,90,15,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,16.5879296091,90,16,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,5.3619936223,90,17,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,6.3393173497,90,18,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,5.4387622535,90,19,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,19.5612377465,90,20,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,25.7440651943,90,22,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,ORONOIII,44.883,-68.672,global average,15.9619700012,90,24,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,99.4508090233,90,10,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,99.4891933388,90,11,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,99.5305302941,90,12,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,97.691035786,90,13,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,75.1948742176,90,14,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,35.3106176922,90,14.5,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,9.5045470651,90,15,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,9.0764143144,90,16,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,16.1568442187,90,17,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,KRAMERI,41.613333,-86.2475,global average,13.6146214716,90,24,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,99.5348837209,90,5,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,100,90,10,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,99.5348837209,90,11,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,99.5348837209,90,12,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,99.5348837209,90,13,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,86.976744186,90,14,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,6.0465116279,90,15,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,0.9302325581,90,16,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,0.9302325581,90,17,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,0.9302325581,90,18,2,n
newsearch,shroyer,1983,US,4,Aedes,triseratius,Diptera,BURDETTE,41.613333,-86.2475,global average,2.3255813953,90,24,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,F,34.596667,135.8375,global average,97.6658476658,40,9,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,F,34.596667,135.8375,global average,97.076254101,40,10,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,F,34.596667,135.8375,global average,95.7489796333,40,11,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,F,34.596667,135.8375,global average,59.0413049091,40,12,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,F,34.596667,135.8375,global average,62.6287605626,40,13,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,F,34.596667,135.8375,global average,0.2452651213,40,14,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,80.0979900153,40,9,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,80.0979900153,40,10,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,86.2651532073,40,11,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,89.8526088609,40,12,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,70.1101444903,40,12.5,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,36.4613943126,40,13,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,A,34.516667,135.85,global average,0.1102315152,40,13.5,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,KY,35.011667,135.768333,global average,97.17401205,40,9,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,KY,35.011667,135.768333,global average,75.2084971093,40,10,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,KY,35.011667,135.768333,global average,65.6509896179,40,11,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,KY,35.011667,135.768333,global average,-0.0494591404,40,12,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,KY,35.011667,135.768333,global average,-0.1476522138,40,13,2,n
newsearch,so,1992,japan,3,Tetranychus,urticae,Trombidiformes,KY,35.011667,135.768333,global average,0.3684053271,40,14,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,5,36.4,139.3166666667,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,5,36.4,139.3166666667,global average,100,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,5,36.4,139.3166666667,global average,96.6666666667,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,5,36.4,139.3166666667,global average,16.6666666667,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,5,36.4,139.3166666667,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,7,36.5333333333,140.5666666667,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,7,36.5333333333,140.5666666667,global average,100,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,7,36.5333333333,140.5666666667,global average,91.6666666667,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,7,36.5333333333,140.5666666667,global average,11.6666666667,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,7,36.5333333333,140.5666666667,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,10,34.8333333333,138.1666666667,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,10,34.8333333333,138.1666666667,global average,100,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,10,34.8333333333,138.1666666667,global average,75,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,10,34.8333333333,138.1666666667,global average,5,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,10,34.8333333333,138.1666666667,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,15,34.4,133.2,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,15,34.4,133.2,global average,100,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,15,34.4,133.2,global average,98.3333333333,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,15,34.4,133.2,global average,20,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,15,34.4,133.2,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,16,34.4166666667,132.7333333333,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,16,34.4166666667,132.7333333333,global average,88.3333333333,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,16,34.4166666667,132.7333333333,global average,5,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,16,34.4166666667,132.7333333333,global average,0,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,16,34.4166666667,132.7333333333,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,17,34.3666666667,132.5166666667,global average,83.3333333333,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,17,34.3666666667,132.5166666667,global average,20,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,17,34.3666666667,132.5166666667,global average,0,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,17,34.3666666667,132.5166666667,global average,0,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,17,34.3666666667,132.5166666667,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,18,33.9333333333,133.2833333333,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,18,33.9333333333,133.2833333333,global average,98.3333333333,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,18,33.9333333333,133.2833333333,global average,5,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,18,33.9333333333,133.2833333333,global average,0,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,18,33.9333333333,133.2833333333,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,20,33.7,133.8833333333,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,20,33.7,133.8833333333,global average,100,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,20,33.7,133.8833333333,global average,91.6666666667,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,20,33.7,133.8833333333,global average,13.3333333333,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,20,33.7,133.8833333333,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,21,33.6333333333,133.7833333333,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,21,33.6333333333,133.7833333333,global average,88.3333333333,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,21,33.6333333333,133.7833333333,global average,5,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,21,33.6333333333,133.7833333333,global average,0,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,21,33.6333333333,133.7833333333,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,22,33.2,133.1333333333,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,22,33.2,133.1333333333,global average,100,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,22,33.2,133.1333333333,global average,33.3333333333,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,22,33.2,133.1333333333,global average,5,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,22,33.2,133.1333333333,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,23,33.9,133.05,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,23,33.9,133.05,global average,58.3333333333,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,23,33.9,133.05,global average,1.6666666667,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,23,33.9,133.05,global average,0,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,23,33.9,133.05,global average,0,240,13,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,31,30.4166666667,130.5666666667,global average,100,240,10,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,31,30.4166666667,130.5666666667,global average,96.6666666667,240,11,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,31,30.4166666667,130.5666666667,global average,20,240,11.5,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,31,30.4166666667,130.5666666667,global average,0,240,12,2,n
newsearch,suwa,2006,japan,13,Tetranychus,pueraricola,Trombidiformes,31,30.4166666667,130.5666666667,global average,0,240,13,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi1,67.1,27.5,global average,93.92712551,115,16,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi1,67.1,27.5,global average,71.38771055,115,17.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi1,67.1,27.5,global average,33.45262605,115,19,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi1,67.1,27.5,global average,12.109823,115,20.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi2,67.1,27.5,global average,96.7611336,115,16,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi2,67.1,27.5,global average,93.65491702,115,17.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi2,67.1,27.5,global average,64.62809689,115,19,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi2,67.1,27.5,global average,14.13411449,115,20.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi3,67.1,27.5,global average,98.3805668,115,16,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi3,67.1,27.5,global average,88.7979992,115,17.5,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi3,67.1,27.5,global average,42.76574871,115,19,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi3,67.1,27.5,global average,6.036948501,115,20.5,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi4,67.1,27.5,global average,97.5708502,115,16,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi4,67.1,27.5,global average,91.6320073,115,17.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi4,67.1,27.5,global average,51.26639123,115,19,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pelkosenniemi4,67.1,27.5,global average,13.32439789,115,20.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka2,66.3666666667,29.3333333333,global average,95.16129032,115,16,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka2,66.3666666667,29.3333333333,global average,62.09677419,115,17.5,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka2,66.3666666667,29.3333333333,global average,31.85483871,115,19,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka2,66.3666666667,29.3333333333,global average,5.241935484,115,20.5,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka3,66.3666666667,29.3333333333,global average,93.5483871,115,16,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka3,66.3666666667,29.3333333333,global average,72.98387097,115,17.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka3,66.3666666667,29.3333333333,global average,39.11290323,115,19,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka3,66.3666666667,29.3333333333,global average,14.51612903,115,20.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka4,66.3666666667,29.3333333333,global average,93.14516129,115,16,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka4,66.3666666667,29.3333333333,global average,84.27419355,115,17.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka4,66.3666666667,29.3333333333,global average,74.19354839,115,19,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Oulanka4,66.3666666667,29.3333333333,global average,28.62903226,115,20.5,3,x
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pudasjärvi1,65.35,26.9833333333,global average,100.8474576271,115,14,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pudasjärvi1,65.35,26.9833333333,global average,98.3050847458,115,16,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pudasjärvi1,65.35,26.9833333333,global average,69.0677966102,115,17.5,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pudasjärvi1,65.35,26.9833333333,global average,21.6101694915,115,19,2,n
newsearch,tyukmaeva,2011,Europe,23,Drosophila,montana,Diptera,Pudasjärvi1,65.35,26.9833333333,global average,6.7796610169,115,20.5,2,n
