line-ID	pops_with_Dia	n_dls	genus	species	order	pop	degN	degE	perc	n2	dl2	py	cdl	slope							
9-FI	7	4	Hyphantria	cunea	lepidoptera	FI	36.1	136.2	12.1262458472	770	14.75	1996	x	x							
9-FI	7	4	Hyphantria	cunea	lepidoptera	FI	36.1	136.2	-0.9966777409	770	15	1996	x	x							
9-UW	7	4	Hyphantria	cunea	lepidoptera	UW	35.9	139.7	100.1661129568	770	14	1996	x	x							
9-UW	7	4	Hyphantria	cunea	lepidoptera	UW	35.9	139.7	44.1860465116	770	14.25	1996	x	x							
9-UW	7	4	Hyphantria	cunea	lepidoptera	UW	35.9	139.7	9.1362126246	770	14.5	1996	x	x							
9-UW	7	4	Hyphantria	cunea	lepidoptera	UW	35.9	139.7	-0.4983388704	770	14.75	1996	x	x							
9-KT	7	3	Hyphantria	cunea	lepidoptera	KT	35	135.8	57.4750830565	770	14.25	1996	n	n							
9-KT	7	3	Hyphantria	cunea	lepidoptera	KT	35	135.8	0.9966777409	770	14.5	1996	n	n							
9-KT	7	3	Hyphantria	cunea	lepidoptera	KT	35	135.8	-0.3322259136	770	14.75	1996	n	n							
9-SO	7	3	Hyphantria	cunea	lepidoptera	SO	35	138.4	92.6910299003	770	14.25	1996	n	n							
9-SO	7	3	Hyphantria	cunea	lepidoptera	SO	35	138.4	22.4252491694	770	14.5	1996	n	n							
9-SO	7	3	Hyphantria	cunea	lepidoptera	SO	35	138.4	0	770	14.75	1996	n	n							
10-SD	6	3	Hyphantria	cunea	lepidoptera	SD	38.2666666667	140.9	99.6465395358	99	14	1996	n	n							
10-SD	6	3	Hyphantria	cunea	lepidoptera	SD	38.2666666667	140.9	85.0063795303	76	14.5	1996	n	n							
10-SD	6	3	Hyphantria	cunea	lepidoptera	SD	38.2666666667	140.9	0.6793337701	347	15	1996	n	n							
10-NG	6	3	Hyphantria	cunea	lepidoptera	NG	37.9166666667	139.05	99.6602884082	301	14	1996	n	n							
10-NG	6	3	Hyphantria	cunea	lepidoptera	NG	37.9166666667	139.05	84.0058236273	71	14.5	1996	n	n							
10-NG	6	3	Hyphantria	cunea	lepidoptera	NG	37.9166666667	139.05	0.0138657793	268	15	1996	n	n							
10-FS	6	3	Hyphantria	cunea	lepidoptera	FS	37.75	140.4666666667	100	35	14	1996	n	n							
10-FS	6	3	Hyphantria	cunea	lepidoptera	FS	37.75	140.4666666667	86.8380117373	60	14.5	1996	n	n							
10-FS	6	3	Hyphantria	cunea	lepidoptera	FS	37.75	140.4666666667	-0.6752457046	46	15	1996	n	n							
10-MM	6	3	Hyphantria	cunea	lepidoptera	MM	36.25	137.9666666667	100.0349680916	52	14	1996	n	n							
10-MM	6	3	Hyphantria	cunea	lepidoptera	MM	36.25	137.9666666667	68.9483346446	80	14.5	1996	n	n							
10-MM	6	3	Hyphantria	cunea	lepidoptera	MM	36.25	137.9666666667	0.3409388933	95	15	1996	n	n							
10-KB	6	5	Hyphantria	cunea	lepidoptera	KB	34.6833333333	136.1833333333	99.3292630493	49	14	1996	n	n							
10-KB	6	5	Hyphantria	cunea	lepidoptera	KB	34.6833333333	136.1833333333	78.6052111102	98	14.25	1996	n	n							
10-KB	6	5	Hyphantria	cunea	lepidoptera	KB	34.6833333333	136.1833333333	33.0552928025	67	14.5	1996	n	n							
10-KB	6	5	Hyphantria	cunea	lepidoptera	KB	34.6833333333	136.1833333333	0.6019434173	73	14.75	1996	n	n							
10-KB	6	5	Hyphantria	cunea	lepidoptera	KB	34.6833333333	136.1833333333	0.6793361424	81	15	1996	n	n							
10-WY	6	3	Hyphantria	cunea	lepidoptera	WY	34.2333333333	135.1666666667	100.7772115702	62	14.25	1996	n	n							
10-WY	6	3	Hyphantria	cunea	lepidoptera	WY	34.2333333333	135.1666666667	21.0690325182	67	14.5	1996	n	n							
10-WY	6	3	Hyphantria	cunea	lepidoptera	WY	34.2333333333	135.1666666667	1.8000513253	29	14.75	1996	n	n							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	99.8465199524	37.5	10	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	99.8690170278	37.5	11	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	100.415945927	37.5	12	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	97.2883525142	37.5	13	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	92.3229980103	37.5	14	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	58.2139321888	37.5	14.5	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	13.8686970694	37.5	15	2008	x	x							
11-Iwamizawa	7	8	Pieris	rapae	lepidoptera	Iwamizawa	43.1666666667	141.77575	0.767400238	37.5	16	2008	x	x							
11-Sendai	7	5	Pieris	rapae	lepidoptera	Sendai	38.25	140.869444	100.7180544274	37.5	10	2008	x	x							
11-Sendai	7	5	Pieris	rapae	lepidoptera	Sendai	38.25	140.869444	100.4880312886	37.5	12	2008	x	x							
11-Sendai	7	5	Pieris	rapae	lepidoptera	Sendai	38.25	140.869444	73.7937436436	37.5	13	2008	x	x							
11-Sendai	7	5	Pieris	rapae	lepidoptera	Sendai	38.25	140.869444	20.3587541892	37.5	13.5	2008	x	x							
11-Sendai	7	5	Pieris	rapae	lepidoptera	Sendai	38.25	140.869444	0.545366433	37.5	14	2008	x	x							
11-Nagaoka	7	5	Pieris	rapae	lepidoptera	Nagaoka	37.3833333333	138.838889	100	37.5	10	2008	x	x							
11-Nagaoka	7	5	Pieris	rapae	lepidoptera	Nagaoka	37.3833333333	138.838889	84.8039215686	37.5	12	2008	x	x							
11-Nagaoka	7	5	Pieris	rapae	lepidoptera	Nagaoka	37.3833333333	138.838889	74.5098039216	37.5	13	2008	x	x							
11-Nagaoka	7	5	Pieris	rapae	lepidoptera	Nagaoka	37.3833333333	138.838889	0	37.5	13.5	2008	x	x							
11-Nagaoka	7	5	Pieris	rapae	lepidoptera	Nagaoka	37.3833333333	138.838889	0.4901960784	37.5	14	2008	x	x							
11-Okayama	7	5	Pieris	rapae	lepidoptera	Okayama	34.655278	133.919444	99.5024875622	37.5	10	2008	x	x							
11-Okayama	7	5	Pieris	rapae	lepidoptera	Okayama	34.655278	133.919444	95.5223880597	37.5	11	2008	x	x							
11-Okayama	7	5	Pieris	rapae	lepidoptera	Okayama	34.655278	133.919444	55.7213930348	37.5	12	2008	x	x							
11-Okayama	7	5	Pieris	rapae	lepidoptera	Okayama	34.655278	133.919444	2.4875621891	37.5	13	2008	x	x							
11-Okayama	7	5	Pieris	rapae	lepidoptera	Okayama	34.655278	133.919444	0	37.5	14	2008	x	x							
11-Matsuyama	7	6	Pieris	rapae	lepidoptera	Matsuyama	33.839167	132.765556	100.4124594434	37.5	8	2008	x	x							
11-Matsuyama	7	6	Pieris	rapae	lepidoptera	Matsuyama	33.839167	132.765556	99.7359790191	37.5	10	2008	x	x							
11-Matsuyama	7	6	Pieris	rapae	lepidoptera	Matsuyama	33.839167	132.765556	76.0286550771	37.5	11	2008	x	x							
11-Matsuyama	7	6	Pieris	rapae	lepidoptera	Matsuyama	33.839167	132.765556	42.6610968018	37.5	12	2008	x	x							
11-Matsuyama	7	6	Pieris	rapae	lepidoptera	Matsuyama	33.839167	132.765556	0.4153930099	37.5	13	2008	x	x							
11-Matsuyama	7	6	Pieris	rapae	lepidoptera	Matsuyama	33.839167	132.765556	-0.3162384637	37.5	14	2008	x	x							
11-Kagoshima	7	6	Pieris	rapae	lepidoptera	Kagoshima	31.596536	130.557117	100	37.5	8	2008	x	n							
11-Kagoshima	7	6	Pieris	rapae	lepidoptera	Kagoshima	31.596536	130.557117	100	37.5	10	2008	x	n							
11-Kagoshima	7	6	Pieris	rapae	lepidoptera	Kagoshima	31.596536	130.557117	100	37.5	11	2008	x	n							
11-Kagoshima	7	6	Pieris	rapae	lepidoptera	Kagoshima	31.596536	130.557117	37.0786516854	37.5	12	2008	x	n							
11-Kagoshima	7	6	Pieris	rapae	lepidoptera	Kagoshima	31.596536	130.557117	0.5617977528	37.5	13	2008	x	n							
11-Kagoshima	7	6	Pieris	rapae	lepidoptera	Kagoshima	31.596536	130.557117	0	37.5	14	2008	x	n							
11-Naze	7	5	Pieris	rapae	lepidoptera	Naze	28.377247	129.493742	99	37.5	8	2008	x	x							
11-Naze	7	5	Pieris	rapae	lepidoptera	Naze	28.377247	129.493742	96	37.5	10	2008	x	x							
11-Naze	7	5	Pieris	rapae	lepidoptera	Naze	28.377247	129.493742	64	37.5	11	2008	x	x							
11-Naze	7	5	Pieris	rapae	lepidoptera	Naze	28.377247	129.493742	10	37.5	12	2008	x	x							
11-Naze	7	5	Pieris	rapae	lepidoptera	Naze	28.377247	129.493742	0	37.5	14	2008	x	x							
15-HN	3	4	Laodelphax	striatellus	hemiptera	HN	21.02	105.85	42.1042213985	244.5	10	2016	x	n							
15-HN	3	4	Laodelphax	striatellus	hemiptera	HN	21.02	105.85	24.4734176825	244.5	12	2016	x	n							
15-HN	3	4	Laodelphax	striatellus	hemiptera	HN	21.02	105.85	0.585577017	244.5	14	2016	x	n							
15-HN	3	4	Laodelphax	striatellus	hemiptera	HN	21.02	105.85	0.6657789614	244.5	16	2016	x	n							
15-JY	3	4	Laodelphax	striatellus	hemiptera	JY	32.51	120.15	89.3745276568	244.5	10	2016	x	n							
15-JY	3	4	Laodelphax	striatellus	hemiptera	JY	32.51	120.15	65.6190716111	244.5	12	2016	x	n							
15-JY	3	4	Laodelphax	striatellus	hemiptera	JY	32.51	120.15	0.586091132	244.5	14	2016	x	n							
15-JY	3	4	Laodelphax	striatellus	hemiptera	JY	32.51	120.15	0.5331372841	244.5	16	2016	x	n							
15-CC	3	4	Laodelphax	striatellus	hemiptera	CC	43.89	125.32	97.4965168707	244.5	10	2016	x	n							
15-CC	3	4	Laodelphax	striatellus	hemiptera	CC	43.89	125.32	91.4512953128	244.5	12	2016	x	n							
15-CC	3	4	Laodelphax	striatellus	hemiptera	CC	43.89	125.32	4.3141962583	244.5	14	2016	x	n							
15-CC	3	4	Laodelphax	striatellus	hemiptera	CC	43.89	125.32	0.2670827571	244.5	16	2016	x	n							
16-Aomori	4	3	Kytorhinus	sharpianus	coleoptera	Aomori	40.822228	140.747425	98.7072256442	84	14	1999	n	n							
16-Aomori	4	3	Kytorhinus	sharpianus	coleoptera	Aomori	40.822228	140.747425	62.754665641	84	15	1999	n	n							
16-Aomori	4	3	Kytorhinus	sharpianus	coleoptera	Aomori	40.822228	140.747425	5.1751158158	84	16	1999	n	n							
16-Obanazawa	4	3	Kytorhinus	sharpianus	coleoptera	Obanazawa	38.600619	140.405689	100.185420123	84	14	1999	n	n							
16-Obanazawa	4	3	Kytorhinus	sharpianus	coleoptera	Obanazawa	38.600619	140.405689	9.8892645767	84	15	1999	n	n							
16-Obanazawa	4	3	Kytorhinus	sharpianus	coleoptera	Obanazawa	38.600619	140.405689	0.9230822221	84	16	1999	n	n							
16-Kujiranami	4	3	Kytorhinus	sharpianus	coleoptera	Kujiranami	37.3558	138.5174	95.5636943955	84	14	1999	n	n							
16-Kujiranami	4	3	Kytorhinus	sharpianus	coleoptera	Kujiranami	37.3558	138.5174	2.4931256781	84	15	1999	n	n							
16-Kujiranami	4	3	Kytorhinus	sharpianus	coleoptera	Kujiranami	37.3558	138.5174	0.9225081659	84	16	1999	n	n							
16-Mitsuma	4	3	Kytorhinus	sharpianus	coleoptera	Mitsuma	36.0735	139.9831	97.0424629303	84	14	1999	n	n							
16-Mitsuma	4	3	Kytorhinus	sharpianus	coleoptera	Mitsuma	36.0735	139.9831	2.1205632639	84	15	1999	n	n							
16-Mitsuma	4	3	Kytorhinus	sharpianus	coleoptera	Mitsuma	36.0735	139.9831	1.1073542328	84	16	1999	n	n							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	99.9970295559	38.75	11	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	100.1128768751	38.75	12	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	100.2227833061	38.75	13	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	100.326748849	38.75	14	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	95.4136343383	38.75	14.5	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	27.5122530818	38.75	15	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	-0.6148819248	38.75	15.5	2000	x	x							
17-WA	8	8	Orius	sauteri	heteroptera	WA	45.3975	141.700881	0.546561711	38.75	16	2000	x	x							
17-EN	8	6	Orius	sauteri	heteroptera	EN	44.066667	143.533333	99.7826086957	39.3	12	2000	x	x							
17-EN	8	6	Orius	sauteri	heteroptera	EN	44.066667	143.533333	89.8942420682	39.3	13	2000	x	x							
17-EN	8	6	Orius	sauteri	heteroptera	EN	44.066667	143.533333	99.8854289072	39.3	14	2000	x	x							
17-EN	8	6	Orius	sauteri	heteroptera	EN	44.066667	143.533333	39.5740305523	39.3	14.5	2000	x	x							
17-EN	8	6	Orius	sauteri	heteroptera	EN	44.066667	143.533333	0.205640423	39.3	15	2000	x	x							
17-EN	8	6	Orius	sauteri	heteroptera	EN	44.066667	143.533333	-0.5552291422	39.3	16	2000	x	x							
17-KU	8	6	Orius	sauteri	heteroptera	KU	43.733333	143.733333	99.0360687623	34	12	2000	x	n							
17-KU	8	6	Orius	sauteri	heteroptera	KU	43.733333	143.733333	99.164783616	34	13	2000	x	n							
17-KU	8	6	Orius	sauteri	heteroptera	KU	43.733333	143.733333	98.2122936987	34	14	2000	x	n							
17-KU	8	6	Orius	sauteri	heteroptera	KU	43.733333	143.733333	9.6135694059	34	14.5	2000	x	n							
17-KU	8	6	Orius	sauteri	heteroptera	KU	43.733333	143.733333	-0.6464345986	34	15	2000	x	n							
17-KU	8	6	Orius	sauteri	heteroptera	KU	43.733333	143.733333	-1.0697634507	34	16	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	100	44.8	11	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	99.4565217391	44.8	12	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	97.8260869565	44.8	13	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	100.5434782609	44.8	14	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	6.5217391304	44.8	14.5	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	3.8043478261	44.8	15	2000	x	n							
17-SA	8	7	Orius	sauteri	heteroptera	SA	43.061944	141.354167	0.5434782609	44.8	16	2000	x	n							
17-ME	8	6	Orius	sauteri	heteroptera	ME	42.916667	143.05	100.8394091851	38	13.3	2000	x	x							
17-ME	8	6	Orius	sauteri	heteroptera	ME	42.916667	143.05	100.196400226	38	14.3	2000	x	x							
17-ME	8	6	Orius	sauteri	heteroptera	ME	42.916667	143.05	62.6489816783	38	14.5	2000	x	x							
17-ME	8	6	Orius	sauteri	heteroptera	ME	42.916667	143.05	4.9880276575	38	15	2000	x	x							
17-ME	8	6	Orius	sauteri	heteroptera	ME	42.916667	143.05	0.591891092	38	15.5	2000	x	x							
17-ME	8	6	Orius	sauteri	heteroptera	ME	42.916667	143.05	3.2580914203	38	16	2000	x	x							
17-MO	8	6	Orius	sauteri	heteroptera	MO	42.1	140.583333	99.6456204595	34.6	12	2000	x	x							
17-MO	8	6	Orius	sauteri	heteroptera	MO	42.1	140.583333	96.0752465891	34.6	13	2000	x	x							
17-MO	8	6	Orius	sauteri	heteroptera	MO	42.1	140.583333	79.9982281023	34.6	14	2000	x	x							
17-MO	8	6	Orius	sauteri	heteroptera	MO	42.1	140.583333	11.3549111098	34.6	14.5	2000	x	x							
17-MO	8	6	Orius	sauteri	heteroptera	MO	42.1	140.583333	3.0447108854	34.6	15	2000	x	x							
17-MO	8	6	Orius	sauteri	heteroptera	MO	42.1	140.583333	3.2602917725	34.6	16	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	99.4623346751	40.1	11	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	99.1460609546	40.1	12.5	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	88.4042553191	40.1	13	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	29.7843588269	40.1	13.5	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	8.4042553191	40.1	14	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	0.7504312823	40.1	15	2000	x	x							
17-HA	8	7	Orius	sauteri	heteroptera	HA	39.388611	141.116944	4.2610695802	40.1	16	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	100.5524861878	43.3	11	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	95.0276243094	43.3	12	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	81.2154696133	43.3	12.5	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	48.0662983425	43.3	13	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	18.2320441989	43.3	14	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	14.364640884	43.3	15	2000	x	x							
17-TU	8	7	Orius	sauteri	heteroptera	TU	36.080556	140.114722	12.1546961326	43.3	16	2000	x	x							
18-Mt. Palomar	5	7	Aedes	sierrensis	diptera	Mt. Palomar	33.363484	-116.836394	65.5231037489	20	9	1978	x	x							
18-Mt. Palomar	5	7	Aedes	sierrensis	diptera	Mt. Palomar	33.363484	-116.836394	65.4766056379	20	10	1978	x	x							
18-Mt. Palomar	5	7	Aedes	sierrensis	diptera	Mt. Palomar	33.363484	-116.836394	89.9433304272	20	11	1978	x	x							
18-Mt. Palomar	5	7	Aedes	sierrensis	diptera	Mt. Palomar	33.363484	-116.836394	70.7672188317	20	12	1978	x	x							
18-Mt. Palomar	5	7	Aedes	sierrensis	diptera	Mt. Palomar	33.363484	-116.836394	99.3766346992	20	13	1978	x	x							
18-Mt. Palomar	5	7	Aedes	sierrensis	diptera	Mt. Palomar	33.363484	-116.836394	99.668700959	20	14	1978	x	x							
18-Lockwood	5	6	Aedes	sierrensis	diptera	Lockwood	35.944167	-121.083333	19.4443996712	20	9	1978	x	x							
18-Lockwood	5	6	Aedes	sierrensis	diptera	Lockwood	35.944167	-121.083333	19.6531326059	20	10	1978	x	x							
18-Lockwood	5	6	Aedes	sierrensis	diptera	Lockwood	35.944167	-121.083333	22.3312003353	20	11	1978	x	x							
18-Lockwood	5	6	Aedes	sierrensis	diptera	Lockwood	35.944167	-121.083333	42.6000548025	20	12	1978	x	x							
18-Lockwood	5	6	Aedes	sierrensis	diptera	Lockwood	35.944167	-121.083333	100.21759804	20	13	1978	x	x							
18-Lockwood	5	6	Aedes	sierrensis	diptera	Lockwood	35.944167	-121.083333	100.1176641253	20	14	1978	x	x							
18-Auburn	5	4	Aedes	sierrensis	diptera	Auburn	38.89	-121.08	15.5963302752	20	11	1978	x	n							
18-Auburn	5	4	Aedes	sierrensis	diptera	Auburn	38.89	-121.08	11.620795107	20	12	1978	x	n							
18-Auburn	5	4	Aedes	sierrensis	diptera	Auburn	38.89	-121.08	100.6116207951	20	13	1978	x	n							
18-Auburn	5	4	Aedes	sierrensis	diptera	Auburn	38.89	-121.08	100.3058103976	20	14	1978	x	n							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	0.3039513678	20	9	1978	x	x							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	0.3039513678	20	10	1978	x	x							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	0	20	11	1978	x	x							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	3.9513677812	20	12	1978	x	x							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	14.5896656535	20	13	1978	x	x							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	99.0881458967	20	14	1978	x	x							
18-Yreka	5	7	Aedes	sierrensis	diptera	Yreka	41.726667	-122.6375	99.3920972644	20	15	1978	x	x							
18-Halsey	5	4	Aedes	sierrensis	diptera	Halsey	44.384444	-123.110278	0.1024704997	20	11	1978	x	n							
18-Halsey	5	4	Aedes	sierrensis	diptera	Halsey	44.384444	-123.110278	0.3058103976	20	12	1978	x	n							
18-Halsey	5	4	Aedes	sierrensis	diptera	Halsey	44.384444	-123.110278	-0.1040716013	20	13	1978	x	n							
18-Halsey	5	4	Aedes	sierrensis	diptera	Halsey	44.384444	-123.110278	77.1682917847	20	14	1978	x	n							
19-Yamagata	7	5	Atrophaneura	alcinous	lepidoptera	Yamagata	38.255556	140.339722	99.494960303	25	12	2005	x	n							
19-Yamagata	7	5	Atrophaneura	alcinous	lepidoptera	Yamagata	38.255556	140.339722	99.3644203813	25	13	2005	x	n							
19-Yamagata	7	5	Atrophaneura	alcinous	lepidoptera	Yamagata	38.255556	140.339722	99.7453401528	25	14	2005	x	n							
19-Yamagata	7	5	Atrophaneura	alcinous	lepidoptera	Yamagata	38.255556	140.339722	66.2886002268	25	15	2005	x	n							
19-Yamagata	7	5	Atrophaneura	alcinous	lepidoptera	Yamagata	38.255556	140.339722	1.0057993965	25	16	2005	x	n							
19- Fuchu	7	5	Atrophaneura	alcinous	lepidoptera	Fuchu	35.668969	139.477669	100.0021638933	25	12	2005	x	n							
19- Fuchu	7	5	Atrophaneura	alcinous	lepidoptera	Fuchu	35.668969	139.477669	99.1063120767	25	13	2005	x	n							
19- Fuchu	7	5	Atrophaneura	alcinous	lepidoptera	Fuchu	35.668969	139.477669	99.7424967001	25	14	2005	x	n							
19- Fuchu	7	5	Atrophaneura	alcinous	lepidoptera	Fuchu	35.668969	139.477669	-0.6470040898	25	15	2005	x	n							
19- Fuchu	7	5	Atrophaneura	alcinous	lepidoptera	Fuchu	35.668969	139.477669	-0.5171704932	25	16	2005	x	n							
19- Yokosuka	7	5	Atrophaneura	alcinous	lepidoptera	Yokosuka	35.281389	139.671944	99.9978472402	25	12	2005	x	n							
19- Yokosuka	7	5	Atrophaneura	alcinous	lepidoptera	Yokosuka	35.281389	139.671944	99.6189615087	25	13	2005	x	n							
19- Yokosuka	7	5	Atrophaneura	alcinous	lepidoptera	Yokosuka	35.281389	139.671944	99.7459743391	25	14	2005	x	n							
19- Yokosuka	7	5	Atrophaneura	alcinous	lepidoptera	Yokosuka	35.281389	139.671944	0.8890898131	25	15	2005	x	n							
19- Yokosuka	7	5	Atrophaneura	alcinous	lepidoptera	Yokosuka	35.281389	139.671944	5.0998880565	25	16	2005	x	n							
19- Gotemba	7	5	Atrophaneura	alcinous	lepidoptera	Gotemba	35.308611	138.934722	98.9795918367	25	12	2005	x	n							
19- Gotemba	7	5	Atrophaneura	alcinous	lepidoptera	Gotemba	35.308611	138.934722	99.108757427	25	13	2005	x	n							
19- Gotemba	7	5	Atrophaneura	alcinous	lepidoptera	Gotemba	35.308611	138.934722	100.7663825024	25	14	2005	x	n							
19- Gotemba	7	5	Atrophaneura	alcinous	lepidoptera	Gotemba	35.308611	138.934722	60.0749160424	25	15	2005	x	n							
19- Gotemba	7	5	Atrophaneura	alcinous	lepidoptera	Gotemba	35.308611	138.934722	63.7755102041	25	16	2005	x	n							
19- Kashihara	7	5	Atrophaneura	alcinous	lepidoptera	Kashihara	34.509444	135.7925	100.5080403849	25	12	2005	x	n							
19- Kashihara	7	5	Atrophaneura	alcinous	lepidoptera	Kashihara	34.509444	135.7925	100.3788775752	25	13	2005	x	n							
19- Kashihara	7	5	Atrophaneura	alcinous	lepidoptera	Kashihara	34.509444	135.7925	99.7438270941	25	14	2005	x	n							
19- Kashihara	7	5	Atrophaneura	alcinous	lepidoptera	Kashihara	34.509444	135.7925	0.6415086216	25	15	2005	x	n							
19- Kashihara	7	5	Atrophaneura	alcinous	lepidoptera	Kashihara	34.509444	135.7925	7.1427033776	25	16	2005	x	n							
19- Kiire	7	5	Atrophaneura	alcinous	lepidoptera	Kiire	31.6	130.55	99.9956762366	25	12	2005	x	n							
19- Kiire	7	5	Atrophaneura	alcinous	lepidoptera	Kiire	31.6	130.55	99.7405741958	25	13	2005	x	n							
19- Kiire	7	5	Atrophaneura	alcinous	lepidoptera	Kiire	31.6	130.55	75.5058803182	25	14	2005	x	n							
19- Kiire	7	5	Atrophaneura	alcinous	lepidoptera	Kiire	31.6	130.55	78.3120027672	25	15	2005	x	n							
19- Kiire	7	5	Atrophaneura	alcinous	lepidoptera	Kiire	31.6	130.55	76.5262884815	25	16	2005	x	n							
19- Ishigaki	7	5	Atrophaneura	alcinous	lepidoptera	Ishigaki	24.340556	124.155556	100.5341498301	25	12	2005	x	n							
19- Ishigaki	7	5	Atrophaneura	alcinous	lepidoptera	Ishigaki	24.340556	124.155556	0.1340961917	25	13	2005	x	n							
19- Ishigaki	7	5	Atrophaneura	alcinous	lepidoptera	Ishigaki	24.340556	124.155556	0.7956374039	25	14	2005	x	n							
