"popid"	"lower_b"	"med_b"	"upper_b"	"order"	"lower_w"	"med_w"	"upper_w"	"order.x"	"order.y"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"
"226"	"nechols.saltillo.Chrysopa.oculata"	0.00266977472706288	0.0384737540276055	0.140760154035147	"Neuroptera"	0.0803279307909593	0.134408803675406	0.185946777562129	"Neuroptera"	"Neuroptera"	10.0412105934762	10.9167474215245	12.4193621152082	"nechols"	1987	"9"	"US"	"Chrysopa"	"oculata"	"accurate"	25.228056	-100.721944	5
"227"	"noda.Ishigaki.Laodelphax.striatellus"	0.0109044777305077	0.0249543193110989	0.0929115862870769	"Homoptera"	0.145175922554821	0.177115857752443	0.19712983216243	"Homoptera"	"Homoptera"	9.36258591223267	10.1221554768799	10.916390269492	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	24.340556	124.155556	7
"228"	"noda.Izumu.Laodelphax.striatellus"	0.213257918870234	0.229314477173226	0.236483920883915	"Homoptera"	0.0137525521100594	0.020888432006239	0.036743826896335	"Homoptera"	"Homoptera"	12.3825612295418	12.470118041309	12.5541277468423	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	35.368611	132.755	6
"229"	"noda.Kagoshima.Laodelphax.striatellus"	0.0998627562593918	0.12590860229955	0.151894330651612	"Homoptera"	0.0898594986414313	0.112077842814682	0.140095843315624	"Homoptera"	"Homoptera"	11.4353576586784	11.8702860233492	11.9895113661137	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	31.596536	130.557117	8
"230"	"noda.Kamikawa.Laodelphax.striatellus"	0.228212720599123	0.238296321303173	0.242503462719597	"Homoptera"	0.0077390308144016	0.0119363674678474	0.0219405837940474	"Homoptera"	"Homoptera"	13.6452480949582	13.6998514590501	13.7522953915347	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	43.847186	142.770428	7
"231"	"noda.Odawara.Laodelphax.striatellus"	0.163454152626869	0.191398449205173	0.210063090664396	"Homoptera"	0.0395019000910378	0.0581306882916922	0.086402929046397	"Homoptera"	"Homoptera"	12.101566851456	12.2127416254523	12.2929423595707	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	35.264636	139.152311	7
"232"	"noda.Sendai.Laodelphax.striatellus"	0.211849516817864	0.227465027841334	0.236729549434665	"Homoptera"	0.0134968076267476	0.0226889063320608	0.0382561681975101	"Homoptera"	"Homoptera"	13.0427988833613	13.1127072180438	13.1821233709623	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	38.268333	140.869444	7
"233"	"noda.Tsu.Laodelphax.striatellus"	0.190892270072002	0.210941416825664	0.226301805449773	"Homoptera"	0.023544832040373	0.0380188716344604	0.0564284181315591	"Homoptera"	"Homoptera"	11.9834846335216	12.0029473954317	12.0305634069191	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	34.718611	136.505556	6
"234"	"noda.Tsukuba.Laodelphax.striatellus"	0.215459432344094	0.231767543365502	0.239065872809446	"Homoptera"	0.0111681497568031	0.0184267908355727	0.0343369656905519	"Homoptera"	"Homoptera"	12.714830551056	12.7910905124414	12.8637888553647	"noda"	1992	"8"	"japan"	"Laodelphax"	"striatellus"	NA	36.080556	140.114722	7
"235"	"paolucci. COR.Nasonia.vitripennis"	0.00252899709320426	0.00746792106434828	0.0168556557648791	"Hymenoptera"	0.0545330376227031	0.079938476397887	0.106036437974203	"Hymenoptera"	"Hymenoptera"	13.0239829172332	13.4926041665842	13.9715181309881	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	42.37522222	8.748	8
"236"	"paolucci. HAM.Nasonia.vitripennis"	0.110495393371591	0.147056178017913	0.180956561352692	"Hymenoptera"	0.0676744513618635	0.101066109236272	0.13795958403467	"Hymenoptera"	"Hymenoptera"	14.0138269588423	14.3991220939064	14.9633039917727	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	53.60656111	10.17159444	8
"237"	"paolucci. LAT.Nasonia.vitripennis"	0.12691264843508	0.165468566388891	0.19451878307957	"Hymenoptera"	0.0549818558798263	0.0818914455699351	0.119533032135121	"Hymenoptera"	"Hymenoptera"	13.637595066938	14.0776143809791	14.498407177193	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	56.85626667	25.20038333	8
"238"	"paolucci. OUL.Nasonia.vitripennis"	0.083603427851571	0.133058880939402	0.180858840231734	"Hymenoptera"	0.0682998759901593	0.111692704489742	0.15200307238077	"Hymenoptera"	"Hymenoptera"	14.9961774297401	15.1990362604372	15.9225863267003	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	61.26125833	22.22332222	8
"239"	"paolucci. SCH.Nasonia.vitripennis"	0.0296438088569852	0.0531768809192557	0.081882798861098	"Hymenoptera"	0.122305253809851	0.133900991719531	0.160776792253967	"Hymenoptera"	"Hymenoptera"	13.0731420439013	13.8832889755358	14.2829207272285	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	50.33225	9.513055556	8
"240"	"paolucci. SWI.Nasonia.vitripennis"	0.0435652546158816	0.0662186459332384	0.0931533234656732	"Hymenoptera"	0.123233132715505	0.133549586198076	0.156067162767303	"Hymenoptera"	"Hymenoptera"	13.9922809915806	14.3737110140355	14.9476910340641	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	46.73587222	7.115927778	8
"241"	"paolucci. TUR.Nasonia.vitripennis"	0.0251915237475928	0.049521238583995	0.0851035640869688	"Hymenoptera"	0.111730038909695	0.125573998311868	0.134905386222607	"Hymenoptera"	"Hymenoptera"	15.0729758107409	15.5081950928494	15.9350416595084	"paolucci"	2013	"7"	"Europe"	"Nasonia"	"vitripennis"	"pop level"	65.06115556	25.528	8
"242"	"pegoraro. BOL.Drosophila.melanogaster"	0.00531238971560966	0.0109059372162181	0.0178809058592629	"Diptera"	0.218675265435125	0.22918618645663	0.238347624048374	"Diptera"	"Diptera"	14.095316113847	15.0055876795955	15.8929894833231	"pegoraro"	2017	"6"	"Europe"	"Drosophila"	"melanogaster"	"global average"	46.3	11.22	6
"243"	"pegoraro. HU.Drosophila.melanogaster"	0.0345444617639535	0.0525761304565782	0.0688369139585293	"Diptera"	0.158553745973758	0.178964115414671	0.205107161080423	"Diptera"	"Diptera"	14.4416304857532	15.9098297948311	15.9934221004626	"pegoraro"	2017	"6"	"Europe"	"Drosophila"	"melanogaster"	"global average"	52.03	5.17	6
"244"	"pegoraro. KOR.Drosophila.melanogaster"	0.00792477659783508	0.0141653572704439	0.022018835587183	"Diptera"	0.227765883078308	0.235596711560483	0.241887358428697	"Diptera"	"Diptera"	12.0910169821407	12.9830554931902	13.9026394334166	"pegoraro"	2017	"6"	"Europe"	"Drosophila"	"melanogaster"	"global average"	62.01	25.33	6
"245"	"pegoraro. MREN.Drosophila.melanogaster"	0.0117031103473131	0.0190395522613029	0.0287528889379226	"Diptera"	0.210141948082381	0.218667775830694	0.226451441464745	"Diptera"	"Diptera"	10.1162172740973	11.0269784357013	11.9040165945186	"pegoraro"	2017	"6"	"Europe"	"Drosophila"	"melanogaster"	"global average"	39.2	16.11	6
"246"	"pegoraro. SAL.Drosophila.melanogaster"	0.0133610936780776	0.0221662882936693	0.0356537964464943	"Diptera"	0.174291525049681	0.192036191461304	0.205717364852385	"Diptera"	"Diptera"	11.419801356652	12.2082438375202	13.9921649938927	"pegoraro"	2017	"6"	"Europe"	"Drosophila"	"melanogaster"	"global average"	40.38	17.97	6
"247"	"pegoraro. SP22.Drosophila.melanogaster"	0.0116225279833567	0.0203799936041591	0.0330582101490644	"Diptera"	0.164707404046434	0.191446902730059	0.210113530021371	"Diptera"	"Diptera"	8.05857131779537	8.95514064039721	9.88888431709656	"pegoraro"	2017	"6"	"Europe"	"Drosophila"	"melanogaster"	"global average"	36.97	-2.12	6
"248"	"pullin.obernai.Inachis.io"	3.43563351522841e-09	4.59700721141279e-06	0.000312717511401164	"Lepidoptera"	0.000414110835061353	0.00348419672160588	0.0184837664646048	"Lepidoptera"	"Lepidoptera"	12.193086289656	18.8828328648837	22.8289721527428	"pullin"	1986	"3"	"Europe"	"Inachis"	"io"	"global average"	48.462222	7.481944	9
"249"	"pullin.oxford.Inachis.io"	3.59951654037328e-09	4.71116028849828e-06	0.000279648159727573	"Lepidoptera"	0.000404452561049244	0.00354325843698988	0.017636305888435	"Lepidoptera"	"Lepidoptera"	12.1572103970451	18.4538409601804	22.8429928354705	"pullin"	1986	"3"	"Europe"	"Inachis"	"io"	"global average"	51.752	-1.2578	9
"250"	"pullin.southampton.Inachis.io"	3.6018206589318e-09	4.8886920596231e-06	0.000375288493516368	"Lepidoptera"	0.000389161560345103	0.00351200856318987	0.0198021387435859	"Lepidoptera"	"Lepidoptera"	12.1447007774051	18.3968609184434	22.8182528999206	"pullin"	1986	"3"	"Europe"	"Inachis"	"io"	"global average"	50.9069	-1.4047	9
"251"	"qureshi. Ishigaki.Helicoverpa.armigera"	0.170196016094092	0.195524312745958	0.214995866020086	"Lepidoptera"	0.0350684566729538	0.0543399488514619	0.0794516500557315	"Lepidoptera"	"Lepidoptera"	13.0108058059985	13.0511463072976	13.2491865055259	"qureshi"	2000	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	24.3	124.2	6
"252"	"qureshi. Kanazawa.Helicoverpa.armigera"	0.136357092958366	0.156773328313802	0.177074193784398	"Lepidoptera"	0.0676139974308461	0.0840163203489334	0.100607205542659	"Lepidoptera"	"Lepidoptera"	13.0380103700842	13.4119798175523	13.8992511197482	"qureshi"	2000	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	36.6	136.7	6
"253"	"qureshi. Okayama.Helicoverpa.armigera"	0.0614686661118383	0.0883175174909803	0.117369697467022	"Lepidoptera"	0.13224443076638	0.160600984766158	0.186204302983023	"Lepidoptera"	"Lepidoptera"	12.1330362273847	12.9064717746959	12.996303883244	"qureshi"	2000	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	34.6	134.1	6
"254"	"reznik. Daegu.Harmonia.axyridis"	0.0741088961593139	0.165415509326589	0.228417865540781	"Coleoptera"	0.0215875509380641	0.0810168725666746	0.155756708334747	"Coleoptera"	"Coleoptera"	12.0580422367232	12.9553892188377	13.9088811895375	"reznik"	2015	"4"	"Asia"	"Harmonia"	"axyridis"	"global average"	35.9	128.6	5
"255"	"reznik. Irkutsk.Harmonia.axyridis"	0.021088098140874	0.0893790111217735	0.173568204270565	"Coleoptera"	0.0725920519804841	0.13025727992479	0.193625483578411	"Coleoptera"	"Coleoptera"	14.0542645045362	15.0378989899428	15.9728530356004	"reznik"	2015	"4"	"Asia"	"Harmonia"	"axyridis"	"global average"	52.3	104.3	5
"256"	"reznik. Pardubice.Harmonia.axyridis"	0.089106904859576	0.17597063035039	0.231496752591994	"Coleoptera"	0.0187020862960989	0.0723472675655274	0.153202377606476	"Coleoptera"	"Coleoptera"	12.0978834606054	13.0675734130675	13.96441036365	"reznik"	2015	"4"	"Europe"	"Harmonia"	"axyridis"	"global average"	50	15.8	5
"257"	"reznik. Sochi.Harmonia.axyridis"	0.00684978605674864	0.0872631840720816	0.167284489432239	"Coleoptera"	0.0785152541796125	0.151681519774289	0.233129814022828	"Coleoptera"	"Coleoptera"	10.0905194854071	11.1423483342385	13.6959734808419	"reznik"	2015	"4"	"Europe"	"Harmonia"	"axyridis"	"global average"	43.6	39.6	5
"258"	"riihimaa. Ivalo1.Chymomyza.costata"	0.00030499692056944	0.000576937005683111	0.00104211172290172	"Diptera"	0.0200954369797902	0.0261132127713672	0.0333107534386682	"Diptera"	"Diptera"	19.629597906873	20.7543233731841	21.8867231188153	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	68.65	27.55	8
"259"	"riihimaa. Ivalo2.Chymomyza.costata"	0.000722404517814564	0.00120736922124172	0.0019160541348559	"Diptera"	0.0276430642958375	0.0345367775301803	0.0422479749553585	"Diptera"	"Diptera"	19.6178346541237	20.7698284333446	21.9000589943348	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	68.65	27.55	8
"260"	"riihimaa. Kuopio.Chymomyza.costata"	0.220319250523091	0.227188504623789	0.236487598627877	"Diptera"	0.0136737288353742	0.0229079462274296	0.0296451390165931	"Diptera"	"Diptera"	19.1627859083187	19.2618202227825	19.4796073149529	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	62.899722	27.683056	8
"261"	"riihimaa. Oulo1.Chymomyza.costata"	0.0809333379193605	0.0907583448181887	0.100829372973816	"Diptera"	0.117950050646686	0.122474567736572	0.127077866149378	"Diptera"	"Diptera"	19.5147181570321	19.5810284364105	19.964051207564	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.013333	25.4725	8
"262"	"riihimaa. Oulo2.Chymomyza.costata"	0.0714848973688747	0.0810188950803959	0.0908154493049113	"Diptera"	0.12154223766204	0.125040329023812	0.129430404218802	"Diptera"	"Diptera"	19.5085231040311	19.5431739373942	19.8589471976858	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.013333	25.4725	8
"263"	"riihimaa. Punkaharju.Chymomyza.costata"	0.156217960159363	0.166869035183345	0.176414607832373	"Diptera"	0.0685200083774731	0.0764881710593293	0.085882479538087	"Diptera"	"Diptera"	18.031926931868	18.4046579142455	18.574996963497	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	61.75	29.4	7
"264"	"riihimaa. Sapporo.Chymomyza.costata"	0.214384084162487	0.223322348446325	0.230463827979845	"Diptera"	0.0197121239121991	0.0268635047809161	0.0358249394608454	"Diptera"	"Diptera"	16.1118454151739	16.4005220844974	16.4776304965873	"riihimaa"	1996	"8"	"Japan"	"Chymomyza"	"costata"	"global average"	43.061944	141.354167	6
"265"	"riihimaa. Sodankyla.Chymomyza.costata"	0.0154812736182972	0.0192873184322978	0.0237454243753474	"Diptera"	0.0956454048897881	0.102373917731668	0.108811377942016	"Diptera"	"Diptera"	19.6613799606859	20.7920557575525	21.9025068508503	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	67.416667	26.6	8
"266"	"riihimaa. Varkaus.Chymomyza.costata"	0.236248429119111	0.243589689153209	0.246951855381415	"Diptera"	0.00329326861216875	0.00664685571121392	0.0139693820636834	"Diptera"	"Diptera"	19.3037273172192	19.4624306728753	19.4906804005618	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	62.316667	27.916667	8
"267"	"riihimaa.Kuusamo1.Chymomyza.costata"	0.000352636847457515	0.000727000536989497	0.00135700095748125	"Diptera"	0.020747667769253	0.0281483316362103	0.0369226295209417	"Diptera"	"Diptera"	20.0100949117316	20.3406712103785	20.9369839175881	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	7
"268"	"riihimaa.Kuusamo2.Chymomyza.costata"	0.0145564009080256	0.018914645014456	0.0240723216654036	"Diptera"	0.0929334833105472	0.101086997653446	0.108620254914905	"Diptera"	"Diptera"	19.9743568653785	20.0065999289108	20.0762449228041	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	7
"269"	"riihimaa.Kuusamo3.Chymomyza.costata"	0.0038903638190078	0.00566469829731137	0.00816697352693227	"Diptera"	0.0563507065025056	0.0656685916107483	0.0759842643900104	"Diptera"	"Diptera"	20.0025582523988	20.0430377910912	20.4552117443943	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	7
"270"	"riihimaa.Kuusamo4.Chymomyza.costata"	0.0349586932861824	0.0429395105305027	0.0515288796178572	"Diptera"	0.123854351328811	0.129787526395009	0.13724852075166	"Diptera"	"Diptera"	19.5378352116254	19.8377315452263	19.9856705786988	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	8
"271"	"riihimaa.Kuusamo5.Chymomyza.costata"	0.00170431332552657	0.00334703949731475	0.00620012571979954	"Diptera"	0.0524951693917456	0.0650956481874838	0.0789792572638433	"Diptera"	"Diptera"	19.1650605732324	19.8159331100114	20.5541837631441	"riihimaa"	1996	"8"	"Europe"	"Chymomyza"	"costata"	"global average"	65.966667	29.166667	8
"272"	"ryan.28.Papilio.glaucus"	0.0431112421873941	0.0831409093247372	0.128040923600434	"Lepidoptera"	0.109916077518735	0.139855920477345	0.177736210329804	"Lepidoptera"	"Lepidoptera"	12.0053664841104	12.4654067825082	12.9571517100238	"ryan"	2018	"3"	"US"	"Papilio"	"glaucus"	"accurate"	28.5	-82.19	11
"273"	"ryan.38.5.Papilio.glaucus"	0.0944573939412622	0.152350345267292	0.209802211006135	"Lepidoptera"	0.0401145739511525	0.0923293059054223	0.146353016636945	"Lepidoptera"	"Lepidoptera"	14.2188258721852	14.519385945563	14.8335808503497	"ryan"	2018	"3"	"US"	"Papilio"	"glaucus"	"accurate"	38.5	-83.01	8
"274"	"ryan.42.5.Papilio.glaucus"	0.00448367545964688	0.0203121830634953	0.0552660506633368	"Lepidoptera"	0.0775406026239009	0.119695002933443	0.154680252057387	"Lepidoptera"	"Lepidoptera"	14.3469760521637	15.0768074985432	15.4973783891574	"ryan"	2018	"3"	"US"	"Papilio"	"glaucus"	"accurate"	42.4295	-85.065	8
"275"	"sadakiyo. Itakura.Acanthoscelides.pallidipennis"	0.194787862303475	0.214152779098991	0.23081056318247	"Coleoptera"	0.0192567369988383	0.0351409330971659	0.0530611892514235	"Coleoptera"	"Coleoptera"	14.1061418691537	14.5765709346298	14.9512796968712	"sadakiyo"	2011	"3"	"japan"	"Acanthoscelides"	"pallidipennis"	"global average"	36.21	139.66	5
"276"	"sadakiyo. Kobe.Acanthoscelides.pallidipennis"	0.208261513020925	0.225079877801168	0.237029932489281	"Coleoptera"	0.0131342724237849	0.0249206716549995	0.0410453890216914	"Coleoptera"	"Coleoptera"	14.0437386305913	14.3398974178886	14.8972230140432	"sadakiyo"	2011	"3"	"japan"	"Acanthoscelides"	"pallidipennis"	"global average"	34.75	135.13	5
"277"	"sadakiyo. Owani.Acanthoscelides.pallidipennis"	0.188500131114592	0.218577162674944	0.235749235806313	"Coleoptera"	0.0144642886220594	0.0311783253407297	0.058840306612642	"Coleoptera"	"Coleoptera"	14.6548262048881	14.9282910372835	14.9838749866814	"sadakiyo"	2011	"3"	"japan"	"Acanthoscelides"	"pallidipennis"	"global average"	40.51	140.61	5
"278"	"schroeder. Asa.Ips.typographus"	0.00146742562992447	0.00614705673939502	0.0194344753834528	"Coleoptera"	0.0870212387026047	0.112907376043635	0.142563768412213	"Coleoptera"	"Coleoptera"	22.0875653305364	22.8171703094818	23.4802658655026	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	57.16666667	14.78333333	5
"279"	"schroeder. Kalix.Ips.typographus"	0.0187260463771864	0.028727883161031	0.0405477900909519	"Coleoptera"	0.130911065800278	0.144239159236773	0.161027650102344	"Coleoptera"	"Coleoptera"	18.1320856338941	19.0807898433501	19.9473881725248	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	65.91666667	23.25	5
"280"	"schroeder. Uppland.Ips.typographus"	0.0089819268092916	0.0174353122763602	0.0328414075414107	"Coleoptera"	0.135853753955643	0.152945767691599	0.169920048430133	"Coleoptera"	"Coleoptera"	17.9974113729808	18.8138517026927	19.8723593524662	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	60.25	17.53333333	5
"281"	"schroeder. Vindeln.Ips.typographus"	0.0589391696711056	0.0919342456001768	0.131000627689599	"Coleoptera"	0.110827357736501	0.1566119864252	0.190276481493988	"Coleoptera"	"Coleoptera"	17.8548125136028	18.0200293594185	18.7268885760076	"schroeder"	2017	"4"	"Europe"	"Ips"	"typographus"	"global average"	64.16666667	19.75	5
"282"	"shimizu. Ishikawa.Helicoverpa.armigera"	0.128791726925293	0.151194950010812	0.173343238324238	"Lepidoptera"	0.071035529906189	0.0889166716054125	0.105854684632762	"Lepidoptera"	"Lepidoptera"	12.9923179912398	13.0124494304166	13.098883733025	"shimizu"	2002	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	36.6	136.6833333	5
"283"	"shimizu. Kagoshima.Helicoverpa.armigera"	0.0008760386693887	0.00244384697305951	0.00500781611966415	"Lepidoptera"	0.0459126975137064	0.0618699883502477	0.0800799554310194	"Lepidoptera"	"Lepidoptera"	13.0518541013144	13.4826230551961	13.9282903955702	"shimizu"	2002	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	31.43333333	130.9166667	5
"284"	"shimizu. Okayama.Helicoverpa.armigera"	0.0335765544922634	0.0453171025613599	0.0582371227007024	"Lepidoptera"	0.122908507199916	0.129772633880081	0.140890251720783	"Lepidoptera"	"Lepidoptera"	13.0887950380851	13.491812949739	13.9093096456829	"shimizu"	2002	"3"	"japan"	"Helicoverpa"	"armigera"	"global average"	34.61666667	134.1333333	5
"285"	"shimizu_2001.HRS.Orius.sauteri"	0.105923328840343	0.130902755521742	0.158524848542414	"Hemiptera"	0.0908452566664041	0.118543009747438	0.143330798555606	"Hemiptera"	"Hemiptera"	12.5076268913626	12.9982014332662	13.093292972089	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	40.603153	140.463789	7
"286"	"shimizu_2001.KCH.Orius.sauteri"	4.83510728566047e-06	0.000884629333636764	0.00277829825250823	"Hemiptera"	0.05305094873215	0.071861902883926	0.0991151368785495	"Hemiptera"	"Hemiptera"	9.6785997441006	14.5004793364667	15.7850108860844	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	33.558889	133.531111	8
"287"	"shimizu_2001.OBH.Orius.sauteri"	0.0603558409228353	0.0823848759924476	0.105102960526127	"Hemiptera"	0.128761357968107	0.147296911550474	0.1714061920221	"Hemiptera"	"Hemiptera"	13.1165440556697	13.7319438567445	13.9928754402691	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	42.923961	143.196156	7
"288"	"shimizu_2001.SPR.Orius.sauteri"	0.106615506268538	0.13694429378188	0.16477751902437	"Hemiptera"	0.0850103737462017	0.111745023927323	0.139382362714012	"Hemiptera"	"Hemiptera"	12.0079241063576	12.0917085572279	13.1705886419719	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	43.061944	141.354167	6
"289"	"shimizu_2001.TKB.Orius.sauteri"	0.0245790010203357	0.0400273892777992	0.0626575883684038	"Hemiptera"	0.155162423336737	0.172523367391621	0.188030448887955	"Hemiptera"	"Hemiptera"	10.9926713716212	11.3100662451274	11.962803603936	"shimizu_2001"	2001	"5"	"Japan"	"Orius"	"sauteri"	"global average"	36.080556	140.114722	7
"290"	"shimizu_2006.1.Helicoverpa.armigera"	0.0524463146377876	0.0896747366717878	0.136508645204111	"Lepidoptera"	0.0983230814817768	0.123408200728857	0.136411282403227	"Lepidoptera"	"Lepidoptera"	13.1499420125662	13.9409681588626	14.0097241552959	"shimizu_2006"	2006	"3"	"japan"	"Helicoverpa"	"armigera"	"pop level"	37.78333333	138.9333333	4
"291"	"shimizu_2006.4.Helicoverpa.armigera"	0.108931813542633	0.130684919042702	0.152179826980027	"Lepidoptera"	0.0940139680888362	0.113711664184552	0.133860290273642	"Lepidoptera"	"Lepidoptera"	12.90830664114	12.9954013540233	13.034254836826	"shimizu_2006"	2006	"3"	"japan"	"Helicoverpa"	"armigera"	"pop level"	34.76666667	136.4333333	5
"292"	"shimizu_2006.9.Helicoverpa.armigera"	0.032544820405216	0.0630435687087177	0.116148607584028	"Lepidoptera"	0.133170731890699	0.181242983077176	0.206230312661754	"Lepidoptera"	"Lepidoptera"	12.0310318676866	12.4642147178768	12.9308304594291	"shimizu_2006"	2006	"3"	"japan"	"Helicoverpa"	"armigera"	"pop level"	26.33333333	127.8666667	4
"293"	"shintani. Komoro.Psacothea.hilaris"	0.16325784168027	0.206333671784089	0.234306142107011	"Coleoptera"	0.0158698632157654	0.0434859613097442	0.0856359067991493	"Coleoptera"	"Coleoptera"	13.081942413609	13.5246049482961	13.9376671993191	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	36.323889	138.429167	4
"294"	"shintani. Matsumoto.Psacothea.hilaris"	0.162931783165684	0.210018898064252	0.240395966428456	"Coleoptera"	0.00980271367513021	0.0394321586737754	0.0833611083386746	"Coleoptera"	"Coleoptera"	13.0306878092872	13.3867671913116	13.910212089869	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	36.238047	137.971983	4
"295"	"shintani. Minakami.Psacothea.hilaris"	0.186452345952188	0.225086979039481	0.243984707039417	"Coleoptera"	0.00623450982490911	0.0249256999906848	0.0623511644494676	"Coleoptera"	"Coleoptera"	13.0591833163991	13.4694114710038	13.9165322880431	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	36.678556	138.999139	4
"296"	"shintani. Nirasaki1.Psacothea.hilaris"	0.127863208965817	0.198759103930974	0.233463057927964	"Coleoptera"	0.0167132934642585	0.0507887093788717	0.116810411683112	"Coleoptera"	"Coleoptera"	13.0039107324218	13.073298449842	13.7949462116736	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	35.708889	138.446111	4
"297"	"shintani. Nirasaki2.Psacothea.hilaris"	0.166199409009313	0.209544585102422	0.240397503758207	"Coleoptera"	0.00982415461795145	0.0398711695811358	0.0802718292037914	"Coleoptera"	"Coleoptera"	13.0315264513929	13.3818964045298	13.9080926680594	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	35.708889	138.446111	4
"298"	"shintani. Nirasaki3.Psacothea.hilaris"	0.066110029497268	0.110007048266939	0.159211148248684	"Coleoptera"	0.0844628746953975	0.121474554702129	0.156865824582935	"Coleoptera"	"Coleoptera"	13.0288187618639	13.4606000305983	13.9345838101011	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	35.708889	138.446111	4
"299"	"shintani. Sagamihara.Psacothea.hilaris"	0.0734476902085885	0.117850210978048	0.175832226353245	"Coleoptera"	0.069594367168672	0.112570334611435	0.143517043803943	"Coleoptera"	"Coleoptera"	13.0124657323801	13.3827440993655	13.9095442018865	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	35.571389	139.373333	4
"300"	"shintani. Tsunan.Psacothea.hilaris"	0.19866754807048	0.233360615894051	0.247113685990842	"Coleoptera"	0.0031332711937877	0.0167879402512382	0.0506104769356728	"Coleoptera"	"Coleoptera"	13.0815660691722	13.5046881428645	13.9158021421644	"shintani"	1999	"9"	"japan"	"Psacothea"	"hilaris"	"global average"	37.014278	138.652528	4
"301"	"shintani_1996. Akita.Psacothea.hilaris"	0.00140352643313441	0.00750772849778784	0.0227185013531421	"Coleoptera"	0.0479666251224022	0.0821742630929806	0.117744306372293	"Coleoptera"	"Coleoptera"	12.0308570408544	12.4917618964626	13.004607291033	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	39.72	140.1025	5
"302"	"shintani_1996. Ayabe.Psacothea.hilaris"	0.151462254614278	0.193907203039008	0.22603327092034	"Coleoptera"	0.0241106336436029	0.0553046691865989	0.0963434287476833	"Coleoptera"	"Coleoptera"	13.0298156124406	13.4118355079008	13.9327892870299	"shintani_1996"	1996	"6"	"Japan"	"Psacothea"	"hilaris"	"global average"	35.3	135.266667	5
